inputs,target
context : i like to rock. @ path_tailentity : competitive,rock _hascontext love play isa do person_capableof not do _hasprerequisite rock guitar hasproperty competitive
context : i like to rock. @ path_tailentity : competitive,rock _hascontext love play isa do person_capableof rock guitar usedfor love play hasproperty competitive
context : i like to rock. @ path_tailentity : competitive,rock _hascontext love play isa love play hascontext rock guitar usedfor do person notdesires competitive
context : i like to rock. @ path_tailentity : competitive swimmer,rock _hascontext love play isa do person_capableof not do _hasprerequisite rock guitar _occupation competitive swimmer
context : i like to rock. @ path_tailentity : competitive swimmer,rock _instanceof rock guitar usedfor love play capableof do person desires not do_capableof competitive swimmer
context : i like to rock. @ path_tailentity : swimmer,rock _hascontext love play isa do person_capableof not do _hasprerequisite rock guitar _occupation swimmer
context : i like to rock. @ path_tailentity : swimmer,rock isa rock guitar usedfor love play capableof do person notdesires not do_capableof swimmer
context : i like to rock. @ path_tailentity : swimmer,rock _instanceof rock guitar usedfor love play capableof do person desires not do _notdesires swimmer
context : i like to rock. @ path_tailentity : competitive,rock _hascontext really prefer similarto wider range isa wider range _hasa novels hasproperty competitive
context : i like to rock. @ path_tailentity : competitive,rock isa wider range similarto really prefer hascontext different hobby hasa novelty aspect hasproperty competitive
context : i like to rock. @ path_tailentity : competitive swimmer,rock hasa wider range isa really prefer hascontext different hobby hasa novelty aspect _desires competitive swimmer
context : i like to rock. @ path_tailentity : competitive swimmer,rock isa wider range _hasa really prefer hascontext novelty aspect _hasa novelist capableof competitive swimmer
context : i like to rock. @ path_tailentity : competitive swimmer,rock _hascontext really prefer hasa wider range isa really prefer genre novelty aspect_capableof competitive swimmer
context : i like to rock. @ path_tailentity : swimmer,rock _hascontext really prefer similarto wider range isa wider range _hasa novels _atlocation swimmer
context : i like to rock. @ path_tailentity : swimmer,rock _hascontext really prefer genre novelty aspect isa wider range _hasa really prefer_capableof swimmer
context : i have a son. @ path_tailentity : laugh,son isa human capableof laugh
context : i have a son. @ path_tailentity : laugh,son isa person desires laugh
context : i have a son. @ path_tailentity : laugh,son isa child capableof laugh
context : i have a son. @ path_tailentity : laugh,have son _motivatedbygoal procreate hassubevent laugh
context : i have a son. @ path_tailentity : love,son isa person desires love
context : i have a son. @ path_tailentity : love,son isa human atlocation love
context : i prefer wearing a belt. @ path_tailentity : computer,belt usedfor belt wear support atlocation computer
context : i prefer wearing a belt. @ path_tailentity : computer,prefer _hascontext belt wear support atlocation computer
context : i prefer wearing a belt. @ path_tailentity : computer,prefer wear_capableof belt wear support atlocation computer
context : my dream is to own my own restaurant. @ path_tailentity : grill,restaurant usedfor have dog _hasprerequisite grill
context : my dream is to own my own restaurant. @ path_tailentity : grill,dream hasprerequisite have dog _usedfor grill
context : i really like to look at paintings and statues. @ path_tailentity : sell,statue usedfor reading ca_usedfor think person capableof wonder _ca_usedfor reading hassubevent give chance _motivatedbygoal sell
context : i really like to look at paintings and statues. @ path_tailentity : sell,statue usedfor reading hassubevent think person capableof think person _ca_usedfor reading capableof give chance _motivatedbygoal sell
context : i really like to look at paintings and statues. @ path_tailentity : sell,statue usedfor reading hassubevent think person capableof explore imagination _ca_usedfor reading usedfor give chance _motivatedbygoal sell
context : i really like to look at paintings and statues. @ path_tailentity : sell,painting ca_usedfor reading usedfor reading hassubevent think person capableof give chance _motivatedbygoal explore imagination haslastsubevent sell
context : i really like to look at paintings and statues. @ path_tailentity : sell,painting usedfor reading ca_usedfor wonder createdby reading hassubevent think person capableof give chance _motivatedbygoal sell
context : i really like to look at paintings and statues. @ path_tailentity : sell,painting ca_usedfor reading hassubevent think person capableof give chance _motivatedbygoal think person _usedfor reading _hasprerequisite sell
context : i really like to look at paintings and statues. @ path_tailentity : sell book,statue usedfor reading hassubevent think person capableof give chance _motivatedbygoal think person _ca_usedfor reading ca_usedfordesire sell book
context : i really like to look at paintings and statues. @ path_tailentity : sell,statue _atlocation old book isa old book atlocation store usedfor am i motivatedbygoal am kind _hasprerequisite work hassubevent sell
context : i really like to look at paintings and statues. @ path_tailentity : sell,painting _hascontext am i similarto am i instanceof store _atlocation old book isa work motivatedbygoal am kind _hasprerequisite sell
context : i really like to look at paintings and statues. @ path_tailentity : sell,statue usedfor help earn_capableof small business _atlocation extra cash isa small business _hasprerequisite sell
context : i really like to look at paintings and statues. @ path_tailentity : sell,statue atlocation small business usedfor help earn_capableof few mean _hasproperty extra cash _hasprerequisite sell
context : i really like to look at paintings and statues. @ path_tailentity : sell,statue usedfor help earn_capableof small business _instanceof little mean _hasproperty extra cash ca_usedfordesire sell
context : i really like to look at paintings and statues. @ path_tailentity : sell,painting _hascontext small business _atlocation small extra cash usedfor help earn_capableof few mean _hasprerequisite sell
context : i really like to look at paintings and statues. @ path_tailentity : sell,painting usedfor help earn_capableof small business _atlocation extra cash isa few mean _hasproperty sell
context : i really like to look at paintings and statues. @ path_tailentity : sell book,statue atlocation small business usedfor help earn_capableof few mean _hasproperty extra cash ca_usedfordesire sell book
context : i really like to look at paintings and statues. @ path_tailentity : sell book,statue _atlocation small business usedfor help earn_capableof few mean _hasproperty extra cash _motivatedbygoal sell book
context : i wish to work in hollywood. @ path_tailentity : outgo,hollywood _atlocation not be _hasprerequisite want hollywood _hascontext outgo
context : i wish to work in hollywood. @ path_tailentity : outgo,work hollywood isa want hollywood _hascontext not be similarto outgo
context : i wish to work in hollywood. @ path_tailentity : outgo person,hollywood _atlocation not be _hasprerequisite want hollywood _desires outgo person
context : i prefer the night instead of the day. @ path_tailentity : woman,prefer _hascontext woman
context : i prefer the night instead of the day. @ path_tailentity : woman,prefer_capableof man _hascontext woman
context : i prefer the night instead of the day. @ path_tailentity : woman,prefer _hascontext blonde _hasproperty woman
context : i prefer the night instead of the day. @ path_tailentity : have woman,prefer _motivatedbygoal copulate hasprerequisite have woman
context : i prefer the night instead of the day. @ path_tailentity : have woman,prefer _motivatedbygoal marry hasprerequisite have woman
context : i prefer the night instead of the day. @ path_tailentity : time,prefer _hascontext time
context : i prefer the night instead of the day. @ path_tailentity : woman,prefer_capableof date _instanceof always take _hasprerequisite think night isa date _desires woman
context : i prefer the night instead of the day. @ path_tailentity : woman,prefer _hascontext always take_capableof always take _instanceof date ca_usedfordesire think night _desires woman
context : i prefer the night instead of the day. @ path_tailentity : have woman,prefer _hascontext always take_capableof date isa always take _hasprerequisite think night _hasfirstsubevent have woman
context : i prefer the night instead of the day. @ path_tailentity : have woman,prefer _hascontext always take_capableof date _instanceof date ca_usedfordesire think night _hasfirstsubevent have woman
context : i prefer the night instead of the day. @ path_tailentity : have woman,prefer _hascontext always take similarto date _instanceof date capableof think night ca_usedfordesire have woman
context : i prefer the night instead of the day. @ path_tailentity : time,prefer _hascontext always take _hasprerequisite remember date _ca_usedfordesire date _instanceof date_capableof time
context : i prefer the night instead of the day. @ path_tailentity : time,prefer_capableof think night isa date _hasa always take _hasprerequisite date isa time
context : i prefer the night instead of the day. @ path_tailentity : time,prefer _hascontext always take _hasprerequisite remember _ca_usedfordesire date isa date partof time
context : i work as a computer programmer. @ path_tailentity : pilot,programmer hascontext aviation isa important part_capableof pilot
context : i work as a computer programmer. @ path_tailentity : pilot,computer programmer hascontext aviation isa important part_capableof pilot
context : i work as a computer programmer. @ path_tailentity : pilot,computer usedfor aviation _hascontext important part _hasa pilot
context : i ride in a sporty vehicle. @ path_tailentity : rig,sporty isa car _atlocation mechanic capableof work _usedfor rig
context : i ride in a sporty vehicle. @ path_tailentity : oil rig,sporty isa car _atlocation mechanic capableof work hassubevent oil rig
context : i ride in a sporty vehicle. @ path_tailentity : job,sporty isa car _atlocation mechanic capableof work _ca_usedfordesire job
context : i ride in a sporty vehicle. @ path_tailentity : job,sporty isa car _atlocation mechanic capableof work _usedfor job
context : i ride in a sporty vehicle. @ path_tailentity : rig,sporty _instanceof machinery fascinate _usedfor rig
context : i ride in a sporty vehicle. @ path_tailentity : oil rig,sporty _instanceof machinery fascinate capableof oil rig
context : i ride in a sporty vehicle. @ path_tailentity : job,sporty _instanceof machinery fascinate hascontext job
context : i ride in a sporty vehicle. @ path_tailentity : rig,sporty _instanceof drive hasprerequisite own sport car motivatedbygoal like isa idea _atlocation money _usedfor rig
context : i ride in a sporty vehicle. @ path_tailentity : rig,sporty _motivatedbygoal drive hassubevent own sport car _hasprerequisite drive _ca_usedfordesire like_capableof idea _instanceof rig
context : i ride in a sporty vehicle. @ path_tailentity : rig,sporty isa like _motivatedbygoal drive hasprerequisite own sport car _usedfor money capableof influence _hasa rig
context : i ride in a sporty vehicle. @ path_tailentity : rig,sporty _instanceof drive hasprerequisite own sport car _motivatedbygoal own sport car _ca_usedfordesire greed isa idea _atlocation rig
context : i ride in a sporty vehicle. @ path_tailentity : oil rig,sporty _hasprerequisite drive motivatedbygoal like isa idea _atlocation money usedfor own sport car_capableof oil rig
context : i ride in a sporty vehicle. @ path_tailentity : oil rig,sporty _instanceof drive motivatedbygoal like isa idea _hasprerequisite buy car_capableof money usedfor oil rig
context : i ride in a sporty vehicle. @ path_tailentity : job,sporty _desires person capableof own sport car _hasprerequisite drive motivatedbygoal like isa idea partof job
context : i ride in a sporty vehicle. @ path_tailentity : job,sporty isa like _motivatedbygoal drive hasprerequisite own sport car_capableof want _ca_usedfordesire idea partof job
context : i ride in a sporty vehicle. @ path_tailentity : job,sporty _instanceof drive hasprerequisite own sport car _motivatedbygoal drive _ca_usedfordesire idea capableof money partof job
context : i ride in a sporty vehicle. @ path_tailentity : job,sporty _motivatedbygoal drive hasprerequisite own sport car_capableof like isa idea _hassubevent own sport car _ca_usedfordesire job
context : i ride in a sporty vehicle. @ path_tailentity : job,sporty _instanceof drive hasprerequisite own sport car motivatedbygoal like hasa value_capableof money _usedfor job
context : i used to interact in sports in my older teen years. @ path_tailentity : repair,interact hascontext football _atlocation quarterback isa teenager person capableof not play _hasprerequisite repair
context : i used to interact in sports in my older teen years. @ path_tailentity : repair,interact _desires teenager _instanceof quarterback partof football _hascontext not play _hasprerequisite repair
context : i used to interact in sports in my older teen years. @ path_tailentity : repair,interact _desires person _instanceof quarterback partof football _hascontext not play _hasprerequisite repair
context : i used to interact in sports in my older teen years. @ path_tailentity : repair,interact _desires teenager _instanceof quarterback hascontext football usedfor play hasprerequisite repair
context : i used to interact in sports in my older teen years. @ path_tailentity : construction,interact _desires person _instanceof quarterback hascontext football _atlocation teenager capableof construction
context : i used to interact in sports in my older teen years. @ path_tailentity : construction,interact _desires person _instanceof quarterback capableof not play hascontext football partof construction
context : i used to interact in sports in my older teen years. @ path_tailentity : construction,interact _desires person _instanceof quarterback capableof throw football _usedfor football hascontext construction
context : i used to interact in sports in my older teen years. @ path_tailentity : roof,interact _desires teenager isa football player capableof not play partof football atlocation roof
context : i used to interact in sports in my older teen years. @ path_tailentity : roof,interact _desires teenager _instanceof quarterback hascontext football _atlocation football field _partof roof
context : i used to interact in sports in my older teen years. @ path_tailentity : repair,interact _hasprerequisite think sport _ca_usedfordesire strength usedfor do construction_capableof repair
context : i used to interact in sports in my older teen years. @ path_tailentity : repair,interact _hasprerequisite think sport_capableof strength usedfor do construction_capableof repair
context : i used to interact in sports in my older teen years. @ path_tailentity : construction,interact _hasprerequisite think sport _ca_usedfordesire strength usedfor do construction_capableof construction
context : i used to interact in sports in my older teen years. @ path_tailentity : roof,interact _hasprerequisite think sport_capableof strength usedfor do construction_capableof roof
context : i used to interact in sports in my older teen years. @ path_tailentity : repair,interact _hasprerequisite still stay isa repair
context : i used to interact in sports in my older teen years. @ path_tailentity : construction,interact hasprerequisite still stay hascontext construction
context : i used to interact in sports in my older teen years. @ path_tailentity : roof,interact _hasprerequisite still stay _usedfor roof
context : i used to interact in sports in my older teen years. @ path_tailentity : repair,interact _hasprerequisite play sport hassubevent do construction_capableof repair
context : i used to interact in sports in my older teen years. @ path_tailentity : construction,interact _motivatedbygoal play sport hasprerequisite do construction_capableof construction
context : i used to interact in sports in my older teen years. @ path_tailentity : roof,interact _motivatedbygoal play sport hasprerequisite do construction _usedfor roof
context : i used to interact in sports in my older teen years. @ path_tailentity : repair,interact _desires play sport motivatedbygoal be built_capableof body usedfor manual labor isa repair
context : i used to interact in sports in my older teen years. @ path_tailentity : construction,interact _desires person capableof play sport motivatedbygoal be built _usedfor body _mannerof construction
context : i used to interact in sports in my older teen years. @ path_tailentity : roof,interact _hasprerequisite play sport motivatedbygoal be built_capableof manual labor _instanceof body atlocation roof
context : i used to interact in sports in my older teen years. @ path_tailentity : roof,interact _desires person capableof play sport hassubevent be built _usedfor body atlocation roof
context : i like skateboarding. @ path_tailentity : pizza,skateboard hasprerequisite be person capableof cook person _usedfor time isa not usually _hascontext always skateboard _ca_usedfordesire pizza
context : i like skateboarding. @ path_tailentity : pizza,skateboard hasprerequisite be person capableof cook person desires time isa not usually _hascontext always skateboard _notcapableof pizza
context : i like skateboarding. @ path_tailentity : favorite,skateboard hasprerequisite be person capableof cook person _usedfor time isa not usually _hascontext always skateboard motivatedbygoal favorite
context : i like skateboarding. @ path_tailentity : favorite,skateboard hasprerequisite not usually _instanceof always skateboard_capableof cook person hascontext time partof not usually _hasproperty favorite
context : i like skateboarding. @ path_tailentity : favorite food,skateboard hasprerequisite be person capableof cook person _usedfor time isa not usually _hascontext always skateboard _ca_usedfordesire favorite food
context : i enjoy nature. @ path_tailentity : credence,enjoy _hasprerequisite enjoy story _ca_usedfordesire bigfoot roam atlocation forest usedfor credence
context : i enjoy nature. @ path_tailentity : credence,enjoy nature _motivatedbygoal enjoy story hasprerequisite bigfoot roam atlocation forest usedfor credence
context : i enjoy nature. @ path_tailentity : credence,enjoy nature _motivatedbygoal enjoy story _ca_usedfordesire bigfoot roam atlocation forest usedfor credence
context : i enjoy nature. @ path_tailentity : credence,nature _atlocation forest usedfor bigfoot roam isa enjoy story _ca_usedfordesire credence
context : i enjoy nature. @ path_tailentity : credence,enjoy_capableof nature story _atlocation love isa credence
context : i enjoy nature. @ path_tailentity : credence,enjoy _ca_usedfordesire love story isa nature story _atlocation credence
context : i enjoy nature. @ path_tailentity : credence,enjoy nature_capableof nature story _atlocation love isa credence
context : i enjoy nature. @ path_tailentity : credence,enjoy nature _ca_usedfordesire love story isa nature story _atlocation credence
context : i enjoy nature. @ path_tailentity : credence,nature _atlocation nature story isa love ca_usedfor credence
context : i enjoy nature. @ path_tailentity : credence,nature story _instanceof nature story _atlocation love ca_usedfor credence
context : i enjoy nature. @ path_tailentity : credence,enjoy _hassubevent have book _hasprerequisite sit _usedfor hand _atlocation have book_capableof credence
context : i enjoy nature. @ path_tailentity : credence,enjoy nature _motivatedbygoal hike hasprerequisite have book _usedfor hand _atlocation have book_capableof credence
context : i enjoy nature. @ path_tailentity : credence,enjoy nature _motivatedbygoal hike hasprerequisite have book capableof sit _usedfor hand _atlocation credence
context : i enjoy nature. @ path_tailentity : credence,nature _atlocation hand _hasa have book _hasprerequisite sit _hassubevent have book_capableof credence
context : i enjoy nature. @ path_tailentity : credence,nature _atlocation hand _hasa have book _hasprerequisite sit _hassubevent have book _ca_usedfordesire credence
context : i enjoy nature. @ path_tailentity : credence,enjoy_capableof nature story _atlocation credence
context : i enjoy nature. @ path_tailentity : credence,enjoy nature_capableof nature story _atlocation credence
context : i enjoy nature. @ path_tailentity : credence,nature _atlocation nature story isa credence
context : i enjoy nature. @ path_tailentity : credence,enjoy_capableof other monster _atlocation wood usedfor love bigfoot motivatedbygoal credence
context : i enjoy nature. @ path_tailentity : credence,enjoy_capableof other monster _atlocation wood usedfor love bigfoot _ca_usedfordesire credence
context : i enjoy nature. @ path_tailentity : credence,enjoy nature motivatedbygoal other monster _atlocation wood usedfor love bigfoot_capableof credence
context : i enjoy nature. @ path_tailentity : credence,nature _atlocation wood capableof love bigfoot motivatedbygoal other monster isa credence
context : i enjoy nature. @ path_tailentity : credence,nature _atlocation wood usedfor love bigfoot _motivatedbygoal love bigfoot _ca_usedfordesire credence
context : i enjoy nature. @ path_tailentity : credence,nature _atlocation other monster_capableof wood usedfor love bigfoot _ca_usedfordesire credence
context : i enjoy swimming. @ path_tailentity : spouse,swim hasprerequisite learn lot _hassubevent think _ca_usedfor prior training atlocation spouse
context : i enjoy swimming. @ path_tailentity : spouse,enjoy swim _motivatedbygoal swim hasprerequisite learn lot _ca_usedfor prior training atlocation spouse
context : i enjoy swimming. @ path_tailentity : spouse,enjoy swim _motivatedbygoal surf hasprerequisite think _hassubevent learn lot_capableof spouse
context : i enjoy swimming. @ path_tailentity : spouse,enjoy _motivatedbygoal think hasprerequisite learn lot _ca_usedfor prior training atlocation spouse
context : i enjoy swimming. @ path_tailentity : spouse,swim hassubevent be deployed_capableof be swim _desires husband _hasa spouse
context : i enjoy swimming. @ path_tailentity : spouse,enjoy swim _motivatedbygoal swim hasprerequisite be deployed_capableof husband _hasa spouse
context : i enjoy swimming. @ path_tailentity : spouse,enjoy _motivatedbygoal be swim hasprerequisite be deployed_capableof husband _hasa spouse
context : i enjoy swimming. @ path_tailentity : spouse,enjoy _motivatedbygoal swim hasprerequisite be deployed_capableof husband _hasa spouse
context : i enjoy swimming. @ path_tailentity : spouse,swim hasprerequisite go swimming hasfirstsubevent go_capableof usually go _desires husband _hasa beach _atlocation spouse
context : i have a very strong body. @ path_tailentity : deer,strong _hasproperty strength ca_usedfordesire go hunt motivatedbygoal take muscle_capableof deer
context : i have a very strong body. @ path_tailentity : deer,strong _hasproperty strength _hasprerequisite go hunt hassubevent take muscle_capableof deer
context : i have a very strong body. @ path_tailentity : hunt deer,strong _hasproperty strength ca_usedfordesire go hunt motivatedbygoal take muscle _hassubevent hunt deer
context : i have a very strong body. @ path_tailentity : deer,strong body hasprerequisite strength ca_usedfordesire go hunt motivatedbygoal take muscle_capableof deer
context : i have a very strong body. @ path_tailentity : deer,strong _hasprerequisite climb motivatedbygoal outdoor activity _instanceof outdoor activity ca_usedfordesire hike motivatedbygoal be shape _desires deer
context : i have a very strong body. @ path_tailentity : deer,strong _hasprerequisite climb motivatedbygoal outdoor activity _instanceof hiking hassubevent work motivatedbygoal be shape _desires deer
context : i have a very strong body. @ path_tailentity : deer,strong _hasproperty work hasprerequisite climb motivatedbygoal outdoor activity _instanceof hike motivatedbygoal be shape _atlocation deer
context : i have a very strong body. @ path_tailentity : deer,strong _hasproperty work hasprerequisite workout _hassubevent hike motivatedbygoal outdoor activity _instanceof outdoor activity _usedfor deer
context : i have a very strong body. @ path_tailentity : hunt deer,strong _hasproperty work isa outdoor activity _motivatedbygoal hike hasprerequisite climb hassubevent climb mountain motivatedbygoal hunt deer
context : i have a very strong body. @ path_tailentity : hunt deer,strong _hasproperty work _instanceof outdoor activity _motivatedbygoal climb _ca_usedfordesire be shape _hasprerequisite hike hassubevent hunt deer
context : i have a very strong body. @ path_tailentity : hunt deer,strong _hasproperty work ca_usedfordesire climb motivatedbygoal outdoor activity _instanceof outdoor activity ca_usedfordesire hike hassubevent hunt deer
context : i have a very strong body. @ path_tailentity : deer,strong body _hasprerequisite hike motivatedbygoal outdoor activity _instanceof hiking hassubevent climb hasprerequisite work _atlocation deer
context : i have glasses. @ path_tailentity : watch,glass _hasa favorite show last night receivesaction be go similarto nnt find _hasprerequisite find_capableof watch
context : i have glasses. @ path_tailentity : watch,glass _hasa favorite show last night hasa favorite show last night capableof nnt find isa need ca_usedfordesire watch
context : i have glasses. @ path_tailentity : watch,glass _hasa favorite show last night hasa favorite show last night isa nnot find _motivatedbygoal need ca_usedfordesire watch
context : i have glasses. @ path_tailentity : watch voice,glass usedfor be go_capableof need ca_usedfordesire go to favorite show _ca_usedfordesire favorite show last night hasa watch voice
context : i have glasses. @ path_tailentity : watch voice,glass atlocation favorite show last night definedas be go similarto nnt find_capableof need _motivatedbygoal watch voice
context : i have glasses. @ path_tailentity : voice,glass usedfor be go_capableof need _hasa favorite show last night hasa favorite show last night hasa voice
context : i have glasses. @ path_tailentity : voice,glass atlocation need ca_usedfordesire buy_capableof need _hasa favorite show last night hasa voice
context : i have glasses. @ path_tailentity : voice,glass _hasa favorite show last night hasa favorite show last night isa nnt find _hasprerequisite need_capableof voice
context : i have glasses. @ path_tailentity : watch,glass usedfor need ca_usedfordesire watch
context : i have glasses. @ path_tailentity : voice,glass usedfor need _atlocation voice
"context : i am an artist , i work with watercolors. @ path_tailentity : christmas",watercolor _hassubevent paint motivatedbygoal celebrate _ca_usedfordesire christmas
"context : i am an artist , i work with watercolors. @ path_tailentity : christmas",watercolor usedfor do painting _hasprerequisite celebrate _ca_usedfordesire christmas
"context : i am an artist , i work with watercolors. @ path_tailentity : hate christmas",watercolor usedfor do painting _hasprerequisite celebrate motivatedbygoal hate christmas
"context : i am an artist , i work with watercolors. @ path_tailentity : hate",watercolor usedfor do painting _hasprerequisite celebrate _ca_usedfordesire hate
"context : i am an artist , i work with watercolors. @ path_tailentity : hate",watercolor _hassubevent paint motivatedbygoal celebrate _ca_usedfordesire hate
"context : i am an artist , i work with watercolors. @ path_tailentity : christmas",watercolor _hasprerequisite painting _atlocation christmas card usedfor christmas
"context : i am an artist , i work with watercolors. @ path_tailentity : hate christmas",watercolor _hasprerequisite painting _atlocation christmas card usedfor hate christmas
"context : i am an artist , i work with watercolors. @ path_tailentity : hate",watercolor _hascontext christmas card usedfor painting ca_usedfor hate
"context : i am an artist , i work with watercolors. @ path_tailentity : christmas",watercolor isa christmas gift usedfor make money _hasprerequisite buy _ca_usedfordesire love do hascontext christmas
"context : i am an artist , i work with watercolors. @ path_tailentity : christmas",watercolor _hascontext christmas gift usedfor make money _motivatedbygoal buy _hasprerequisite love do _ca_usedfordesire christmas
"context : i am an artist , i work with watercolors. @ path_tailentity : hate christmas",watercolor isa christmas gift usedfor make money _motivatedbygoal buy _hasprerequisite love do _ca_usedfordesire hate christmas
"context : i am an artist , i work with watercolors. @ path_tailentity : hate christmas",watercolor isa christmas gift usedfor make money _hasprerequisite buy _ca_usedfordesire love do motivatedbygoal hate christmas
"context : i am an artist , i work with watercolors. @ path_tailentity : hate christmas",watercolor _hascontext love do isa christmas gift usedfor make money _motivatedbygoal buy _hasprerequisite hate christmas
"context : i am an artist , i work with watercolors. @ path_tailentity : hate christmas",watercolor _product christmas gift isa christmas gift usedfor make money hasprerequisite not buy motivatedbygoal hate christmas
"context : i am an artist , i work with watercolors. @ path_tailentity : hate",watercolor isa christmas gift usedfor make money _motivatedbygoal buy _hasprerequisite love do _ca_usedfordesire hate
"context : i am an artist , i work with watercolors. @ path_tailentity : hate",watercolor isa christmas gift usedfor make money _motivatedbygoal christmas shop hassubevent not buy _ca_usedfordesire hate
"context : i am an artist , i work with watercolors. @ path_tailentity : hate",watercolor isa christmas gift usedfor make money _hasprerequisite buy motivatedbygoal love do_capableof hate
context : i work in the tech field. @ path_tailentity : tropical,tech isa job _notdesires wish person capableof retire _ca_usedfordesire tropical
context : i work in the tech field. @ path_tailentity : tropical,tech isa job usedfor retire motivatedbygoal wish person hasproperty tropical
context : i work in the tech field. @ path_tailentity : tropical island,tech isa job _notdesires wish person capableof retire _usedfor tropical island
context : i work in the tech field. @ path_tailentity : tropical island,tech hascontext job ca_usedfordesire retire motivatedbygoal wish person atlocation tropical island
context : i work in the tech field. @ path_tailentity : stop,tech isa job usedfor retire motivatedbygoal wish person capableof stop
context : i work in the tech field. @ path_tailentity : tropical,tech _hasprerequisite type hassubevent much stress atlocation tropical
context : i work in the tech field. @ path_tailentity : tropical,tech _hasprerequisite type _ca_usedfordesire much stress atlocation tropical
context : i work in the tech field. @ path_tailentity : tropical island,tech _hasprerequisite type hassubevent much stress _hasa tropical island
context : i work in the tech field. @ path_tailentity : tropical island,tech _hasprerequisite type _ca_usedfordesire much stress _hasa tropical island
context : i work in the tech field. @ path_tailentity : stop,tech _hasprerequisite type hassubevent much stress ca_usedfordesire stop
context : i work in the tech field. @ path_tailentity : tropical,tech _hascontext want _hasprerequisite retire _ca_usedfordesire tropical
context : i work in the tech field. @ path_tailentity : tropical island,tech _hascontext want _hasprerequisite retire _usedfor tropical island
context : i work in the tech field. @ path_tailentity : stop,tech _hascontext want _hasprerequisite retire haslastsubevent stop
context : i enjoy gardening. @ path_tailentity : favorite,gardening _usedfor garden _atlocation nice glass _hasprerequisite drinking ca_usedfor enjoy work_capableof favorite
context : i enjoy gardening. @ path_tailentity : favorite,gardening hassubevent drinking _usedfor nice glass capableof enjoy work _desires envious _hasproperty favorite
context : i enjoy gardening. @ path_tailentity : favorite drink,gardening _hascontext early even _hasproperty wine _instanceof red wine usedfor drinking hassubevent enjoy work_capableof favorite drink
context : i enjoy gardening. @ path_tailentity : favorite drink,gardening ca_usedfor good glass _hasprerequisite drinking _usedfor early even _hasproperty red wine isa nice glass _hasa favorite drink
context : i enjoy gardening. @ path_tailentity : drink,gardening _hascontext early even _hasproperty drinking _usedfor nice glass capableof enjoy work _motivatedbygoal drink
context : i enjoy gardening. @ path_tailentity : drink,gardening _hascontext early even _hasproperty good glass usedfor drinking hassubevent enjoy work_capableof drink
context : i dropped out of school. @ path_tailentity : piano,drop_capableof decide _usedfor piano
context : i dropped out of school. @ path_tailentity : piano,drop school_capableof decide _usedfor piano
context : i dropped out of school. @ path_tailentity : learn piano,drop_capableof decide _hasprerequisite learn piano
context : i dropped out of school. @ path_tailentity : piano,drop_capableof found _receivesaction real interest hascontext music _usedfor piano
context : i dropped out of school. @ path_tailentity : piano,drop school_capableof found _receivesaction real interest hascontext music _usedfor piano
context : i dropped out of school. @ path_tailentity : learn piano,drop_capableof real interest hascontext music receivesaction found _motivatedbygoal learn piano
context : i ve recently started working as a freelance designer. @ path_tailentity : movie,freelance similarto flexible schedule isa schedule atlocation spare time _desires movie
context : i ve recently started working as a freelance designer. @ path_tailentity : movie,freelance similarto flexible schedule isa spare time _desires freelance atlocation movie
context : i ve recently started working as a freelance designer. @ path_tailentity : go movie,freelance similarto flexible schedule isa schedule atlocation spare time _hasprerequisite go movie
context : i ve recently started working as a freelance designer. @ path_tailentity : go movie,freelance similarto flexible schedule isa spare time _desires freelance _hasprerequisite go movie
context : i ve recently started working as a freelance designer. @ path_tailentity : go movie,freelance similarto flexible schedule isa schedule atlocation spare time ca_usedfordesire go movie
context : i ve recently started working as a freelance designer. @ path_tailentity : movie,freelance designer isa freelance _occupation freelancer desires spare time atlocation movie
context : i ve recently started working as a freelance designer. @ path_tailentity : movie,freelance designer isa freelancer desires spare time _hasprerequisite flexible schedule atlocation movie
context : i ve recently started working as a freelance designer. @ path_tailentity : movie,freelance designer isa freelance _hasproperty flexible schedule atlocation spare time _desires movie
context : i like the pigskin sport. @ path_tailentity : rig,pigskin _instanceof football practice _usedfor drive _atlocation big truck _partof rig
context : i like the pigskin sport. @ path_tailentity : huge rig,pigskin _instanceof football practice _usedfor drive_capableof big truck similarto huge rig
context : i like the pigskin sport. @ path_tailentity : huge,pigskin _instanceof football practice _usedfor drive _atlocation big truck hasproperty huge
context : i like the pigskin sport. @ path_tailentity : rig,pigskin _instanceof football game _atlocation drive motivatedbygoal big rig similarto rig
context : i like the pigskin sport. @ path_tailentity : huge rig,pigskin _hascontext drive atlocation football game _usedfor big rig _instanceof huge rig
context : i like the pigskin sport. @ path_tailentity : huge,pigskin _instanceof football game _atlocation drive motivatedbygoal big rig hasproperty huge
context : i like the pigskin sport. @ path_tailentity : rig,pigskin _motivatedbygoal modify car _usedfor rig
context : i like the pigskin sport. @ path_tailentity : huge rig,pigskin _motivatedbygoal modify car _ca_usedfordesire huge rig
context : i like the pigskin sport. @ path_tailentity : huge,pigskin _motivatedbygoal modify car _ca_usedfordesire huge
context : i like the pigskin sport. @ path_tailentity : huge,pigskin _instanceof modify car hasproperty huge
context : i love music. @ path_tailentity : hair,music _hascontext listen lot _hassubevent listen to music hasprerequisite listen to salon _atlocation salon usedfor work _atlocation hair
